#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (-2.544233, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -1.348632, 0.000000) AU/year

#Object 2 Info:
#Object: Mercury
#   Mass: 0.000000 Solar masses
#   Position: (-2.157233, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 8.701368, 0.000000) AU/year

#Object 3 Info:
#Object: Venus
#   Mass: 0.000002 Solar masses
#   Position: (-1.821232, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.031370, 0.000000) AU/year

#Object 4 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (-1.544231, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 4.934388, 0.000000) AU/year

#Object 5 Info:
#Object: Mars
#   Mass: 0.000000 Solar masses
#   Position: (-1.020228, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 3.731407, 0.000000) AU/year

#Object 6 Info:
#Object: Jupiter
#   Mass: 0.955000 Solar masses
#   Position: (2.658773, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.411408, 0.000000) AU/year

#Object 7 Info:
#Object: Saturn
#   Mass: 0.000286 Solar masses
#   Position: (9.534384, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 2.039640, 0.000000) AU/year

#Object 8 Info:
#Object: Uranus
#   Mass: 0.000044 Solar masses
#   Position: (19.189779, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.429938, 0.000000) AU/year

#Object 9 Info:
#Object: Neptune
#   Mass: 0.000051 Solar masses
#   Position: (30.069208, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.139970, 0.000000) AU/year

#Object 10 Info:
#Object: Pluto
#   Mass: 0.000000 Solar masses
#   Position: (39.480000, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 0.990000, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 30.000000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z,Pluto_x,Pluto_y,Pluto_z
17.89,-2.0448,1.06006,0,-1.76985,1.3163,0,-134.327,-485.207,0,8.19482,-7.17443,0,-1346.45,-807.819,0,2.14105,-1.09933,0,1.03985,-32.5726,0,-6.33541,-6.37646,0,15.8,16.6578,0,31.3806,16.4274,0
17.9,-2.05673,1.04947,0,-1.8629,1.36985,0,-134.456,-485.67,0,8.20129,-7.15924,0,-1347.31,-808.334,0,2.15355,-1.08823,0,1.0488,-32.5906,0,-6.32322,-6.40991,0,15.7835,16.6621,0,31.3714,16.435,0
17.91,-2.06852,1.0388,0,-1.97037,1.39922,0,-134.584,-486.132,0,8.20769,-7.14399,0,-1348.17,-808.849,0,2.16588,-1.07704,0,1.05775,-32.6087,0,-6.31097,-6.4433,0,15.7671,16.6664,0,31.3622,16.4426,0
17.92,-2.08015,1.02806,0,-2.08514,1.40121,0,-134.712,-486.595,0,8.21405,-7.12869,0,-1349.02,-809.364,0,2.17806,-1.06579,0,1.06669,-32.6267,0,-6.29867,-6.47661,0,15.7506,16.6707,0,31.3529,16.4502,0
17.93,-2.09163,1.01724,0,-2.19939,1.37477,0,-134.84,-487.058,0,8.22035,-7.11334,0,-1349.88,-809.88,0,2.19008,-1.05445,0,1.07564,-32.6447,0,-6.28631,-6.50986,0,15.7341,16.6749,0,31.3437,16.4579,0
17.94,-2.10296,1.00635,0,-2.30534,1.32116,0,-134.968,-487.52,0,8.2266,-7.09794,0,-1350.74,-810.395,0,2.20195,-1.04304,0,1.08459,-32.6628,0,-6.27389,-6.54305,0,15.7176,16.6792,0,31.3345,16.4655,0
17.95,-2.11414,0.995383,0,-2.39593,1.24376,0,-135.097,-487.983,0,8.23279,-7.08249,0,-1351.6,-810.91,0,2.21365,-1.03155,0,1.09353,-32.6808,0,-6.26141,-6.57616,0,15.7011,16.6834,0,31.3253,16.4731,0
17.96,-2.12518,0.98435,0,-2.46539,1.14781,0,-135.225,-488.445,0,8.23892,-7.06699,0,-1352.45,-811.425,0,2.22521,-1.01999,0,1.10248,-32.6988,0,-6.24888,-6.60921,0,15.6846,16.6877,0,31.316,16.4807,0
17.97,-2.13606,0.973249,0,-2.50975,1.03979,0,-135.353,-488.908,0,8.24501,-7.05144,0,-1353.31,-811.941,0,2.2366,-1.00836,0,1.11143,-32.7168,0,-6.23629,-6.6422,0,15.6681,16.6919,0,31.3068,16.4883,0
17.98,-2.1468,0.96208,0,-2.527,0.926915,0,-135.481,-489.37,0,8.25103,-7.03584,0,-1354.17,-812.456,0,2.24784,-0.996653,0,1.12037,-32.7348,0,-6.22365,-6.67512,0,15.6515,16.6961,0,31.2976,16.496,0
17.99,-2.15738,0.950844,0,-2.51716,0.81648,0,-135.61,-489.833,0,8.25701,-7.02018,0,-1355.03,-812.971,0,2.25892,-0.98488,0,1.12932,-32.7528,0,-6.21095,-6.70797,0,15.635,16.7003,0,31.2883,16.5036,0
18,-2.16782,0.939544,0,-2.4821,0.715357,0,-135.738,-490.296,0,8.26292,-7.00448,0,-1355.89,-813.486,0,2.26985,-0.973039,0,1.13826,-32.7707,0,-6.1982,-6.74075,0,15.6184,16.7045,0,31.279,16.5112,0
18.01,-2.17811,0.92818,0,-2.42534,0.629569,0,-135.866,-490.758,0,8.26879,-6.98872,0,-1356.74,-814.001,0,2.28062,-0.961132,0,1.14721,-32.7887,0,-6.18539,-6.77347,0,15.6019,16.7087,0,31.2698,16.5188,0
18.02,-2.18825,0.916753,0,-2.35169,0.563964,0,-135.994,-491.221,0,8.2746,-6.97292,0,-1357.6,-814.517,0,2.29124,-0.949158,0,1.15615,-32.8067,0,-6.17253,-6.80612,0,15.5853,16.7129,0,31.2605,16.5264,0
18.03,-2.19824,0.905264,0,-2.2669,0.522005,0,-136.122,-491.683,0,8.28035,-6.95706,0,-1358.46,-815.032,0,2.3017,-0.93712,0,1.1651,-32.8246,0,-6.15962,-6.8387,0,15.5687,16.717,0,31.2512,16.534,0
18.04,-2.20809,0.893715,0,-2.17737,0.505629,0,-136.251,-492.146,0,8.28604,-6.94115,0,-1359.32,-815.547,0,2.31201,-0.925019,0,1.17404,-32.8426,0,-6.14665,-6.87122,0,15.5521,16.7212,0,31.242,16.5415,0
18.05,-2.21778,0.882107,0,-2.08973,0.51517,0,-136.379,-492.608,0,8.29169,-6.92519,0,-1360.17,-816.062,0,2.32216,-0.912856,0,1.18299,-32.8605,0,-6.13364,-6.90367,0,15.5355,16.7253,0,31.2327,16.5491,0
18.06,-2.22734,0.87044,0,-2.01054,0.549335,0,-136.507,-493.071,0,8.29727,-6.90918,0,-1361.03,-816.578,0,2.33216,-0.900632,0,1.19193,-32.8785,0,-6.12057,-6.93605,0,15.5189,16.7294,0,31.2234,16.5567,0
18.07,-2.23674,0.858717,0,-1.94589,0.60524,0,-136.635,-493.534,0,8.3028,-6.89312,0,-1361.89,-817.093,0,2.34201,-0.888348,0,1.20088,-32.8964,0,-6.10744,-6.96837,0,15.5023,16.7335,0,31.2141,16.5643,0
18.08,-2.246,0.846937,0,-1.90107,0.67851,0,-136.763,-493.996,0,8.30828,-6.87701,0,-1362.75,-817.608,0,2.3517,-0.876005,0,1.20982,-32.9143,0,-6.09427,-7.00062,0,15.4856,16.7377,0,31.2048,16.5719,0
18.09,-2.25511,0.835103,0,-1.88015,0.763475,0,-136.892,-494.459,0,8.3137,-6.86085,0,-1363.6,-818.123,0,2.36124,-0.863605,0,1.21877,-32.9322,0,-6.08105,-7.03281,0,15.469,16.7417,0,31.1955,16.5795,0
18.1,-2.26407,0.823215,0,-1.88566,0.853456,0,-137.02,-494.921,0,8.31906,-6.84463,0,-1364.46,-818.638,0,2.37062,-0.851149,0,1.22771,-32.9501,0,-6.06777,-7.06492,0,15.4523,16.7458,0,31.1862,16.587,0
18.11,-2.27289,0.811274,0,-1.91832,0.941189,0,-137.148,-495.384,0,8.32437,-6.82837,0,-1365.32,-819.154,0,2.37985,-0.838638,0,1.23665,-32.968,0,-6.05445,-7.09697,0,15.4357,16.7499,0,31.1769,16.5946,0
18.12,-2.28157,0.799281,0,-1.97682,1.01933,0,-137.276,-495.846,0,8.32962,-6.81205,0,-1366.18,-819.669,0,2.38893,-0.826072,0,1.2456,-32.9859,0,-6.04107,-7.12896,0,15.419,16.754,0,31.1675,16.6022,0
18.13,-2.29009,0.787238,0,-2.05781,1.08105,0,-137.404,-496.309,0,8.33481,-6.79568,0,-1367.03,-820.184,0,2.39786,-0.813453,0,1.25454,-33.0038,0,-6.02765,-7.16087,0,15.4023,16.758,0,31.1582,16.6097,0
18.14,-2.29847,0.775145,0,-2.15611,1.12063,0,-137.533,-496.772,0,8.33995,-6.77926,0,-1367.89,-820.699,0,2.40664,-0.800782,0,1.26348,-33.0217,0,-6.01418,-7.19272,0,15.3856,16.7621,0,31.1489,16.6173,0
18.15,-2.30671,0.763003,0,-2.26503,1.13401,0,-137.661,-497.234,0,8.34504,-6.76279,0,-1368.75,-821.215,0,2.41526,-0.788061,0,1.27242,-33.0396,0,-6.00066,-7.22451,0,15.3689,16.7661,0,31.1395,16.6249,0
18.16,-2.3148,0.750814,0,-2.37699,1.11918,0,-137.789,-497.697,0,8.35006,-6.74627,0,-1369.61,-821.73,0,2.42373,-0.775289,0,1.28137,-33.0574,0,-5.98709,-7.25622,0,15.3522,16.7701,0,31.1302,16.6324,0
18.17,-2.32275,0.738578,0,-2.4841,1.07642,0,-137.917,-498.159,0,8.35503,-6.7297,0,-1370.47,-822.245,0,2.43205,-0.762469,0,1.29031,-33.0753,0,-5.97347,-7.28787,0,15.3355,16.7741,0,31.1208,16.64,0
18.18,-2.33055,0.726296,0,-2.57895,1.00818,0,-138.045,-498.622,0,8.35994,-6.71308,0,-1371.32,-822.76,0,2.44022,-0.749601,0,1.29925,-33.0932,0,-5.95981,-7.31946,0,15.3188,16.7781,0,31.1115,16.6475,0
18.19,-2.33821,0.71397,0,-2.65518,0.918926,0,-138.174,-499.084,0,8.3648,-6.6964,0,-1372.18,-823.276,0,2.44824,-0.736686,0,1.30819,-33.111,0,-5.9461,-7.35097,0,15.302,16.7821,0,31.1021,16.6551,0
18.2,-2.34572,0.7016,0,-2.70802,0.814581,0,-138.302,-499.547,0,8.3696,-6.67968,0,-1373.04,-823.791,0,2.4561,-0.723725,0,1.31713,-33.1288,0,-5.93234,-7.38242,0,15.2853,16.7861,0,31.0928,16.6626,0
18.21,-2.35309,0.689188,0,-2.73456,0.702039,0,-138.43,-500.01,0,8.37434,-6.6629,0,-1373.9,-824.306,0,2.46382,-0.71072,0,1.32607,-33.1467,0,-5.91854,-7.41381,0,15.2685,16.79,0,31.0834,16.6702,0
18.22,-2.36032,0.676733,0,-2.7339,0.58855,0,-138.558,-500.472,0,8.37903,-6.64607,0,-1374.75,-824.821,0,2.47138,-0.69767,0,1.33501,-33.1645,0,-5.90469,-7.44512,0,15.2517,16.794,0,31.074,16.6777,0
18.23,-2.3674,0.664238,0,-2.70703,0.481185,0,-138.686,-500.935,0,8.38366,-6.62919,0,-1375.61,-825.336,0,2.4788,-0.684578,0,1.34395,-33.1823,0,-5.89079,-7.47637,0,15.2349,16.7979,0,31.0646,16.6852,0
18.24,-2.37434,0.651702,0,-2.65668,0.386374,0,-138.815,-501.397,0,8.38823,-6.61226,0,-1376.47,-825.852,0,2.48606,-0.671445,0,1.35289,-33.2001,0,-5.87685,-7.50756,0,15.2182,16.8018,0,31.0552,16.6928,0
18.25,-2.38114,0.639128,0,-2.58704,0.309545,0,-138.943,-501.86,0,8.39274,-6.59528,0,-1377.33,-826.367,0,2.49317,-0.65827,0,1.36183,-33.2179,0,-5.86287,-7.53868,0,15.2014,16.8057,0,31.0458,16.7003,0
18.26,-2.38779,0.626516,0,-2.50341,0.25486,0,-139.071,-502.323,0,8.3972,-6.57825,0,-1378.18,-826.882,0,2.50014,-0.645055,0,1.37077,-33.2357,0,-5.84884,-7.56973,0,15.1845,16.8097,0,31.0365,16.7078,0
18.27,-2.3943,0.613866,0,-2.41189,0.225032,0,-139.199,-502.785,0,8.4016,-6.56116,0,-1379.04,-827.397,0,2.50695,-0.631801,0,1.37971,-33.2535,0,-5.83477,-7.60071,0,15.1677,16.8135,0,31.027,16.7154,0
18.28,-2.40066,0.60118,0,-2.31905,0.221209,0,-139.327,-503.248,0,8.40594,-6.54403,0,-1379.9,-827.913,0,2.51361,-0.61851,0,1.38865,-33.2713,0,-5.82065,-7.63163,0,15.1509,16.8174,0,31.0176,16.7229,0
18.29,-2.40689,0.588458,0,-2.23154,0.242914,0,-139.456,-503.71,0,8.41022,-6.52684,0,-1380.76,-828.428,0,2.52013,-0.605181,0,1.39759,-33.2891,0,-5.80649,-7.66248,0,15.134,16.8213,0,31.0082,16.7304,0
18.3,-2.41297,0.575702,0,-2.15577,0.288038,0,-139.584,-504.173,0,8.41445,-6.5096,0,-1381.61,-828.943,0,2.52649,-0.591816,0,1.40653,-33.3068,0,-5.79229,-7.69327,0,15.1172,16.8252,0,30.9988,16.7379,0
18.31,-2.4189,0.562913,0,-2.0975,0.352896,0,-139.712,-504.635,0,8.41862,-6.49231,0,-1382.47,-829.458,0,2.53271,-0.578416,0,1.41547,-33.3246,0,-5.77804,-7.72399,0,15.1003,16.829,0,30.9894,16.7454,0
18.32,-2.4247,0.55009,0,-2.0615,0.432371,0,-139.84,-505.098,0,8.42273,-6.47497,0,-1383.33,-829.973,0,2.53878,-0.564982,0,1.42441,-33.3423,0,-5.76375,-7.75464,0,15.0835,16.8328,0,30.9799,16.7529,0
18.33,-2.43035,0.537236,0,-2.05109,0.52016,0,-139.969,-505.561,0,8.42678,-6.45758,0,-1384.19,-830.489,0,2.5447,-0.551514,0,1.43335,-33.3601,0,-5.74942,-7.78523,0,15.0666,16.8367,0,30.9705,16.7604,0
18.34,-2.43587,0.52435,0,-2.06787,0.609142,0,-140.097,-506.023,0,8.43077,-6.44014,0,-1385.05,-831.004,0,2.55047,-0.538013,0,1.44228,-33.3778,0,-5.73505,-7.81575,0,15.0497,16.8405,0,30.9611,16.7679,0
18.35,-2.44124,0.511434,0,-2.11147,0.691868,0,-140.225,-506.486,0,8.43471,-6.42264,0,-1385.9,-831.519,0,2.55609,-0.524481,0,1.45122,-33.3956,0,-5.72064,-7.8462,0,15.0328,16.8443,0,30.9516,16.7754,0
18.36,-2.44647,0.498489,0,-2.17942,0.761143,0,-140.353,-506.948,0,8.43858,-6.4051,0,-1386.76,-832.034,0,2.56156,-0.510918,0,1.46016,-33.4133,0,-5.70618,-7.87659,0,15.0159,16.8481,0,30.9422,16.7829,0
18.37,-2.45155,0.485516,0,-2.26729,0.810645,0,-140.481,-507.411,0,8.4424,-6.3875,0,-1387.62,-832.55,0,2.56688,-0.497325,0,1.46909,-33.431,0,-5.69169,-7.90691,0,14.999,16.8519,0,30.9327,16.7904,0
18.38,-2.4565,0.472514,0,-2.36894,0.835516,0,-140.61,-507.873,0,8.44616,-6.36985,0,-1388.48,-833.065,0,2.57206,-0.483704,0,1.47803,-33.4487,0,-5.67715,-7.93717,0,14.982,16.8556,0,30.9232,16.7979,0
18.39,-2.4613,0.459486,0,-2.4771,0.832826,0,-140.738,-508.336,0,8.44986,-6.35215,0,-1389.33,-833.58,0,2.57709,-0.470054,0,1.48697,-33.4664,0,-5.66258,-7.96736,0,14.9651,16.8594,0,30.9138,16.8054,0
18.4,-2.46596,0.446432,0,-2.58392,0.801853,0,-140.866,-508.799,0,8.45351,-6.3344,0,-1390.19,-834.095,0,2.58197,-0.456376,0,1.4959,-33.4841,0,-5.64796,-7.99749,0,14.9481,16.8631,0,30.9043,16.8129,0
18.41,-2.47048,0.433352,0,-2.68175,0.744132,0,-140.994,-509.261,0,8.45709,-6.3166,0,-1391.05,-834.61,0,2.5867,-0.442673,0,1.50484,-33.5018,0,-5.63331,-8.02755,0,14.9312,16.8669,0,30.8948,16.8204,0
18.42,-2.47487,0.420248,0,-2.76374,0.663262,0,-141.122,-509.724,0,8.46061,-6.29875,0,-1391.91,-835.126,0,2.59129,-0.428944,0,1.51377,-33.5195,0,-5.61861,-8.05754,0,14.9142,16.8706,0,30.8853,16.8278,0
18.43,-2.4791,0.407121,0,-2.8244,0.564533,0,-141.251,-510.186,0,8.46408,-6.28084,0,-1392.76,-835.641,0,2.59573,-0.41519,0,1.52271,-33.5372,0,-5.60388,-8.08747,0,14.8972,16.8743,0,30.8758,16.8353,0
18.44,-2.4832,0.39397,0,-2.86,0.454411,0,-141.379,-510.649,0,8.46749,-6.26289,0,-1393.62,-836.156,0,2.60002,-0.401412,0,1.53164,-33.5549,0,-5.58911,-8.11733,0,14.8803,16.878,0,30.8663,16.8428,0
18.45,-2.48716,0.380798,0,-2.86871,0.339975,0,-141.507,-511.111,0,8.47083,-6.24488,0,-1394.48,-836.671,0,2.60416,-0.387611,0,1.54058,-33.5725,0,-5.5743,-8.14713,0,14.8633,16.8817,0,30.8568,16.8503,0
18.46,-2.49098,0.367604,0,-2.85063,0.228376,0,-141.635,-511.574,0,8.47412,-6.22682,0,-1395.34,-837.187,0,2.60815,-0.373788,0,1.54951,-33.5902,0,-5.55946,-8.17686,0,14.8462,16.8854,0,30.8473,16.8577,0
18.47,-2.49466,0.35439,0,-2.80768,0.126346,0,-141.763,-512.037,0,8.47735,-6.20871,0,-1396.19,-837.702,0,2.612,-0.359943,0,1.55845,-33.6078,0,-5.54457,-8.20652,0,14.8292,16.889,0,30.8378,16.8652,0
18.48,-2.49819,0.341156,0,-2.74332,0.039803,0,-141.892,-512.499,0,8.48052,-6.19055,0,-1397.05,-838.217,0,2.6157,-0.346078,0,1.56738,-33.6255,0,-5.52965,-8.23612,0,14.8122,16.8927,0,30.8283,16.8727,0
18.49,-2.50159,0.327904,0,-2.66233,-0.0264544,0,-142.02,-512.962,0,8.48363,-6.17234,0,-1397.91,-838.732,0,2.61926,-0.332193,0,1.57631,-33.6431,0,-5.51469,-8.26566,0,14.7952,16.8963,0,30.8188,16.8801,0
18.5,-2.50484,0.314633,0,-2.57043,-0.0689743,0,-142.148,-513.424,0,8.48667,-6.15408,0,-1398.77,-839.248,0,2.62266,-0.31829,0,1.58525,-33.6608,0,-5.4997,-8.29513,0,14.7781,16.9,0,30.8092,16.8876,0
18.51,-2.50796,0.301345,0,-2.474,-0.0858079,0,-142.276,-513.887,0,8.48966,-6.13576,0,-1399.62,-839.763,0,2.62593,-0.304368,0,1.59418,-33.6784,0,-5.48466,-8.32453,0,14.7611,16.9036,0,30.7997,16.895,0
18.52,-2.51094,0.288041,0,-2.37971,-0.07661,0,-142.404,-514.349,0,8.49259,-6.1174,0,-1400.48,-840.278,0,2.62904,-0.290429,0,1.60311,-33.696,0,-5.4696,-8.35387,0,14.744,16.9072,0,30.7902,16.9025,0
18.53,-2.51377,0.27472,0,-2.29417,-0.0426855,0,-142.533,-514.812,0,8.49546,-6.09898,0,-1401.34,-840.793,0,2.63201,-0.276473,0,1.61205,-33.7136,0,-5.45449,-8.38314,0,14.7269,16.9108,0,30.7806,16.9099,0
18.54,-2.51647,0.261385,0,-2.22355,0.0130249,0,-142.661,-515.275,0,8.49827,-6.08052,0,-1402.2,-841.308,0,2.63483,-0.262502,0,1.62098,-33.7312,0,-5.43935,-8.41235,0,14.7098,16.9144,0,30.7711,16.9174,0
18.55,-2.51902,0.248036,0,-2.17319,0.0860379,0,-142.789,-515.737,0,8.50102,-6.062,0,-1403.06,-841.824,0,2.6375,-0.248515,0,1.62991,-33.7488,0,-5.42418,-8.4415,0,14.6927,16.9179,0,30.7615,16.9248,0
18.56,-2.52144,0.234673,0,-2.14719,0.170522,0,-142.917,-516.2,0,8.5037,-6.04343,0,-1403.91,-842.339,0,2.64003,-0.234515,0,1.63884,-33.7664,0,-5.40897,-8.47058,0,14.6756,16.9215,0,30.7519,16.9322,0
18.57,-2.52371,0.221297,0,-2.148,0.259619,0,-143.045,-516.662,0,8.50633,-6.02481,0,-1404.77,-842.854,0,2.64241,-0.220501,0,1.64777,-33.784,0,-5.39373,-8.49959,0,14.6585,16.9251,0,30.7424,16.9397,0
18.58,-2.52585,0.207909,0,-2.17619,0.345891,0,-143.174,-517.125,0,8.5089,-6.00613,0,-1405.63,-843.369,0,2.64465,-0.206475,0,1.6567,-33.8016,0,-5.37845,-8.52854,0,14.6414,16.9286,0,30.7328,16.9471,0
18.59,-2.52785,0.19451,0,-2.23022,0.421889,0,-143.302,-517.587,0,8.5114,-5.98741,0,-1406.49,-843.885,0,2.64673,-0.192437,0,1.66563,-33.8192,0,-5.36314,-8.55742,0,14.6242,16.9321,0,30.7232,16.9545,0
18.6,-2.5297,0.181101,0,-2.30645,0.480783,0,-143.43,-518.05,0,8.51385,-5.96864,0,-1407.34,-844.4,0,2.64868,-0.178388,0,1.67456,-33.8367,0,-5.34779,-8.58624,0,14.6071,16.9356,0,30.7136,16.9619,0
18.61,-2.53142,0.167682,0,-2.39942,0.516987,0,-143.558,-518.513,0,8.51623,-5.94981,0,-1408.2,-844.915,0,2.65047,-0.164329,0,1.68349,-33.8543,0,-5.33241,-8.615,0,14.5899,16.9391,0,30.704,16.9694,0
18.62,-2.533,0.154254,0,-2.50225,0.526688,0,-143.686,-518.975,0,8.51855,-5.93094,0,-1409.06,-845.43,0,2.65212,-0.150261,0,1.69242,-33.8718,0,-5.317,-8.64369,0,14.5728,16.9426,0,30.6944,16.9768,0
18.63,-2.53444,0.140818,0,-2.60727,0.508198,0,-143.815,-519.438,0,8.52081,-5.91201,0,-1409.92,-845.945,0,2.65363,-0.136184,0,1.70135,-33.8894,0,-5.30155,-8.67231,0,14.5556,16.9461,0,30.6848,16.9842,0
18.64,-2.53574,0.127374,0,-2.70668,0.462084,0,-143.943,-519.9,0,8.52301,-5.89303,0,-1410.77,-846.461,0,2.65499,-0.122099,0,1.71028,-33.9069,0,-5.28607,-8.70088,0,14.5384,16.9496,0,30.6752,16.9916,0
18.65,-2.5369,0.113924,0,-2.79326,0.391066,0,-144.071,-520.363,0,8.52515,-5.874,0,-1411.63,-846.976,0,2.6562,-0.108008,0,1.71921,-33.9244,0,-5.27056,-8.72937,0,14.5212,16.953,0,30.6656,16.999,0
18.66,-2.53792,0.100468,0,-2.8609,0.299704,0,-144.199,-520.825,0,8.52722,-5.85492,0,-1412.49,-847.491,0,2.65727,-0.0939098,0,1.72814,-33.942,0,-5.25502,-8.75781,0,14.504,16.9565,0,30.656,17.0064,0
18.67,-2.5388,0.0870064,0,-2.90508,0.193941,0,-144.327,-521.288,0,8.52924,-5.83579,0,-1413.35,-848.006,0,2.65819,-0.0798063,0,1.73706,-33.9595,0,-5.23944,-8.78618,0,14.4868,16.9599,0,30.6464,17.0138,0
18.68,-2.53954,0.0735405,0,-2.92312,0.080573,0,-144.456,-521.751,0,8.53119,-5.81661,0,-1414.2,-848.522,0,2.65896,-0.0656982,0,1.74599,-33.977,0,-5.22384,-8.81448,0,14.4696,16.9633,0,30.6367,17.0212,0
18.69,-2.54014,0.0600709,0,-2.91422,-0.0332894,0,-144.584,-522.213,0,8.53308,-5.79738,0,-1415.06,-849.037,0,2.65959,-0.0515862,0,1.75492,-33.9945,0,-5.2082,-8.84272,0,14.4523,16.9667,0,30.6271,17.0286,0
18.7,-2.5406,0.0465982,0,-2.87943,-0.140722,0,-144.712,-522.676,0,8.53491,-5.7781,0,-1415.92,-849.552,0,2.66007,-0.0374711,0,1.76385,-34.012,0,-5.19253,-8.8709,0,14.4351,16.9701,0,30.6175,17.036,0
18.71,-2.54093,0.0331233,0,-2.82147,-0.235408,0,-144.84,-523.138,0,8.53667,-5.75876,0,-1416.78,-850.067,0,2.66041,-0.0233536,0,1.77277,-34.0295,0,-5.17683,-8.89901,0,14.4178,16.9735,0,30.6078,17.0434,0
18.72,-2.54111,0.0196469,0,-2.74447,-0.31199,0,-144.969,-523.601,0,8.53838,-5.73938,0,-1417.64,-850.582,0,2.6606,-0.00923447,0,1.7817,-34.047,0,-5.1611,-8.92706,0,14.4006,16.9768,0,30.5982,17.0508,0
18.73,-2.54115,0.0061697,0,-2.65371,-0.366326,0,-145.097,-524.063,0,8.54002,-5.71994,0,-1418.49,-851.098,0,2.66064,0.00488542,0,1.79063,-34.0645,0,-5.14533,-8.95505,0,14.3833,16.9802,0,30.5885,17.0582,0
18.74,-2.54106,-0.00730755,0,-2.55527,-0.395695,0,-145.225,-524.526,0,8.5416,-5.70046,0,-1419.35,-851.613,0,2.66054,0.0190054,0,1.79955,-34.0819,0,-5.12954,-8.98297,0,14.366,16.9835,0,30.5788,17.0655,0
18.75,-2.54082,-0.0207841,0,-2.45574,-0.398934,0,-145.353,-524.989,0,8.54311,-5.68092,0,-1420.21,-852.128,0,2.66029,0.0331245,0,1.80848,-34.0994,0,-5.11372,-9.01083,0,14.3487,16.9869,0,30.5692,17.0729,0
18.76,-2.54045,-0.0342592,0,-2.36184,-0.376525,0,-145.481,-525.451,0,8.54456,-5.66133,0,-1421.07,-852.643,0,2.6599,0.0472422,0,1.8174,-34.1169,0,-5.09787,-9.03862,0,14.3314,16.9902,0,30.5595,17.0803,0
18.77,-2.53994,-0.0477321,0,-2.28004,-0.330622,0,-145.61,-525.914,0,8.54595,-5.64169,0,-1421.92,-853.159,0,2.65936,0.0613576,0,1.82633,-34.1343,0,-5.08199,-9.06635,0,14.3141,16.9935,0,30.5498,17.0877,0
18.78,-2.53929,-0.0612021,0,-2.21619,-0.265006,0,-145.738,-526.376,0,8.54728,-5.62201,0,-1422.78,-853.674,0,2.65868,0.0754699,0,1.83525,-34.1518,0,-5.06608,-9.09402,0,14.2968,16.9968,0,30.5401,17.095,0
18.79,-2.53849,-0.0746685,0,-2.17506,-0.184947,0,-145.866,-526.839,0,8.54854,-5.60227,0,-1423.64,-854.189,0,2.65785,0.0895784,0,1.84417,-34.1692,0,-5.05014,-9.12162,0,14.2794,17.0001,0,30.5305,17.1024,0
18.8,-2.53756,-0.0881304,0,-2.15996,-0.0969313,0,-145.994,-527.301,0,8.54974,-5.58248,0,-1424.5,-854.704,0,2.65687,0.103682,0,1.8531,-34.1866,0,-5.03417,-9.14916,0,14.2621,17.0034,0,30.5208,17.1098,0
18.81,-2.53649,-0.101587,0,-2.17236,-0.0082643,0,-146.122,-527.764,0,8.55088,-5.56264,0,-1425.35,-855.22,0,2.65575,0.117781,0,1.86202,-34.2041,0,-5.01817,-9.17664,0,14.2447,17.0066,0,30.5111,17.1171,0
18.82,-2.53528,-0.115038,0,-2.21167,0.0734704,0,-146.251,-528.227,0,8.55195,-5.54275,0,-1426.21,-855.735,0,2.65448,0.131873,0,1.87094,-34.2215,0,-5.00215,-9.20406,0,14.2274,17.0099,0,30.5013,17.1245,0
18.83,-2.53393,-0.128482,0,-2.27514,0.14104,0,-146.379,-528.689,0,8.55296,-5.5228,0,-1427.07,-856.25,0,2.65306,0.145958,0,1.87986,-34.2389,0,-4.9861,-9.23141,0,14.21,17.0131,0,30.4916,17.1318,0
18.84,-2.53244,-0.141919,0,-2.35804,0.188213,0,-146.507,-529.152,0,8.5539,-5.50281,0,-1427.93,-856.765,0,2.6515,0.160036,0,1.88879,-34.2563,0,-4.97002,-9.2587,0,14.1926,17.0163,0,30.4819,17.1392,0
18.85,-2.53082,-0.155348,0,-2.45402,0.210345,0,-146.635,-529.614,0,8.55478,-5.48277,0,-1428.78,-857.28,0,2.6498,0.174105,0,1.89771,-34.2737,0,-4.95391,-9.28593,0,14.1752,17.0195,0,30.4722,17.1465,0
