#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (-0.010078, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -0.003377, 0.000000) AU/year

#Object 2 Info:
#Object: Mercury
#   Mass: 0.000000 Solar masses
#   Position: (0.376922, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 10.046623, 0.000000) AU/year

#Object 3 Info:
#Object: Venus
#   Mass: 0.000002 Solar masses
#   Position: (0.712922, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 7.376624, 0.000000) AU/year

#Object 4 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (0.989924, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.279642, 0.000000) AU/year

#Object 5 Info:
#Object: Mars
#   Mass: 0.000000 Solar masses
#   Position: (1.513927, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 5.076661, 0.000000) AU/year

#Object 6 Info:
#Object: Jupiter
#   Mass: 0.000955 Solar masses
#   Position: (5.192928, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 2.756663, 0.000000) AU/year

#Object 7 Info:
#Object: Saturn
#   Mass: 0.000286 Solar masses
#   Position: (9.531892, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 2.039296, 0.000000) AU/year

#Object 8 Info:
#Object: Uranus
#   Mass: 0.000044 Solar masses
#   Position: (19.188616, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.429879, 0.000000) AU/year

#Object 9 Info:
#Object: Neptune
#   Mass: 0.000051 Solar masses
#   Position: (30.068453, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.139941, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 30.000000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z
8.23,0.000178037,0.000979487,0,0.360173,0.119285,0,-0.697346,0.171551,0,0.0872294,0.996753,0,-1.22255,0.892458,0,-1.91726,-4.85366,0,-1.75749,9.42094,0,15.664,11.0385,0,28.5991,9.22853,0
8.24,0.000160065,0.00098914,0,0.316763,0.211847,0,-0.711263,0.0985979,0,0.0244602,1.00024,0,-1.25191,0.850561,0,-1.89164,-4.86362,0,-1.77745,9.4173,0,15.6557,11.0501,0,28.5956,9.23937,0
8.25,0.000142025,0.000998693,0,0.250644,0.289284,0,-0.717594,0.0246045,0,-0.038405,0.999783,0,-1.27985,0.807696,0,-1.86597,-4.87345,0,-1.79741,9.41361,0,15.6473,11.0618,0,28.592,9.25021,0
8.26,0.000123919,0.00100815,0,0.166774,0.346292,0,-0.716274,-0.0496407,0,-0.101118,0.995374,0,-1.30633,0.763912,0,-1.84025,-4.88314,0,-1.81736,9.40989,0,15.639,11.0735,0,28.5885,9.26105,0
8.27,0.000105743,0.0010175,0,0.0712285,0.379111,0,-0.70732,-0.123346,0,-0.163431,0.987033,0,-1.33132,0.719257,0,-1.81447,-4.8927,0,-1.8373,9.40612,0,15.6307,11.0851,0,28.5849,9.27188,0
8.28,8.74966e-05,0.00102674,0,-0.0292474,0.385718,0,-0.690828,-0.195727,0,-0.225097,0.974794,0,-1.35479,0.673784,0,-1.78864,-4.90212,0,-1.85723,9.40231,0,15.6224,11.0967,0,28.5814,9.28272,0
8.29,6.918e-05,0.00103588,0,-0.127707,0.365879,0,-0.66698,-0.266013,0,-0.285872,0.958704,0,-1.37672,0.627543,0,-1.76277,-4.9114,0,-1.87716,9.39846,0,15.614,11.1084,0,28.5778,9.29356,0
8.3,5.0792e-05,0.00104491,0,-0.217434,0.321107,0,-0.636033,-0.333457,0,-0.345517,0.938827,0,-1.39707,0.580587,0,-1.73684,-4.92055,0,-1.89707,9.39457,0,15.6057,11.12,0,28.5742,9.30439,0
8.31,3.23325e-05,0.00105383,0,-0.292343,0.254528,0,-0.59832,-0.397343,0,-0.403796,0.915241,0,-1.41583,0.53297,0,-1.71087,-4.92956,0,-1.91698,9.39063,0,15.5973,11.1316,0,28.5707,9.31522,0
8.32,1.38015e-05,0.00106263,0,-0.347331,0.170678,0,-0.554249,-0.456995,0,-0.460477,0.88804,0,-1.43298,0.484746,0,-1.68485,-4.93843,0,-1.93688,9.38666,0,15.5889,11.1433,0,28.5671,9.32605,0
8.33,-4.80035e-06,0.00107132,0,-0.378577,0.0752344,0,-0.504291,-0.511784,0,-0.515337,0.85733,0,-1.44849,0.43597,0,-1.65879,-4.94717,0,-1.95677,9.38264,0,15.5805,11.1549,0,28.5635,9.33688,0
8.34,-2.34722e-05,0.00107988,0,-0.38379,-0.0253095,0,-0.448983,-0.561131,0,-0.568159,0.823234,0,-1.46235,0.386698,0,-1.63267,-4.95577,0,-1.97665,9.37857,0,15.5722,11.1665,0,28.5599,9.34771,0
8.35,-4.22127e-05,0.00108833,0,-0.362386,-0.124023,0,-0.388916,-0.604518,0,-0.618734,0.785886,0,-1.47454,0.336985,0,-1.60651,-4.96423,0,-1.99652,9.37447,0,15.5638,11.1781,0,28.5563,9.35854,0
8.36,-6.102e-05,0.00109664,0,-0.315588,-0.213969,0,-0.324732,-0.641493,0,-0.666861,0.745433,0,-1.48504,0.286889,0,-1.58031,-4.97255,0,-2.01639,9.37032,0,15.5553,11.1897,0,28.5527,9.36936,0
8.37,-7.98918e-05,0.00110482,0,-0.246417,-0.288665,0,-0.257112,-0.67167,0,-0.712351,0.702036,0,-1.49385,0.236466,0,-1.55406,-4.98074,0,-2.03624,9.36614,0,15.5469,11.2012,0,28.5491,9.38019,0
8.38,-9.88254e-05,0.00111287,0,-0.159569,-0.342568,0,-0.186776,-0.694737,0,-0.755023,0.655865,0,-1.50096,0.185774,0,-1.52777,-4.98878,0,-2.05609,9.36191,0,15.5385,11.2128,0,28.5455,9.39101,0
8.39,-0.000117818,0.00112079,0,-0.0611453,-0.371524,0,-0.11447,-0.710458,0,-0.794708,0.607105,0,-1.50635,0.134872,0,-1.50144,-4.99669,0,-2.07592,9.35763,0,15.5301,11.2244,0,28.5419,9.40183,0
8.4,-0.000136866,0.00112857,0,0.041753,-0.373156,0,-0.0409574,-0.718675,0,-0.83125,0.555946,0,-1.51002,0.0838167,0,-1.47507,-5.00446,0,-2.09575,9.35332,0,15.5216,11.236,0,28.5383,9.41265,0
8.41,-0.000155966,0.00113622,0,0.141556,-0.34713,0,0.0329849,-0.71931,0,-0.864504,0.502593,0,-1.51197,0.0326668,0,-1.44865,-5.01209,0,-2.11557,9.34896,0,15.5132,11.2475,0,28.5347,9.42347,0
8.42,-0.000175115,0.00114372,0,0.230833,-0.295237,0,0.106578,-0.712362,0,-0.894338,0.447256,0,-1.51219,-0.0185191,0,-1.4222,-5.01958,0,-2.13538,9.34457,0,15.5047,11.2591,0,28.5311,9.43429,0
8.43,-0.00019431,0.00115109,0,0.302923,-0.221294,0,0.17905,-0.697913,0,-0.920634,0.390153,0,-1.51068,-0.0696827,0,-1.3957,-5.02693,0,-2.15517,9.34013,0,15.4963,11.2706,0,28.5275,9.4451,0
8.44,-0.000213547,0.00115832,0,0.352499,-0.130828,0,0.249638,-0.676122,0,-0.943288,0.331511,0,-1.50745,-0.120766,0,-1.36917,-5.03414,0,-2.17496,9.33565,0,15.4878,11.2822,0,28.5238,9.45592,0
8.45,-0.000232823,0.00116542,0,0.376003,-0.0306066,0,0.317604,-0.647224,0,-0.962212,0.271562,0,-1.5025,-0.171709,0,-1.3426,-5.04122,0,-2.19474,9.33112,0,15.4793,11.2937,0,28.5202,9.46673,0
8.46,-0.000252136,0.00117238,0,0.371914,0.0719448,0,0.382238,-0.611527,0,-0.977329,0.210543,0,-1.49584,-0.222456,0,-1.31599,-5.04815,0,-2.21451,9.32656,0,15.4708,11.3052,0,28.5166,9.47754,0
8.47,-0.000271485,0.00117921,0,0.340802,0.169357,0,0.442865,-0.569412,0,-0.98858,0.148696,0,-1.48746,-0.272947,0,-1.28934,-5.05494,0,-2.23427,9.32195,0,15.4623,11.3168,0,28.5129,9.48835,0
8.48,-0.000290867,0.0011859,0,0.285205,0.254697,0,0.498852,-0.521323,0,-0.99592,0.0862643,0,-1.47739,-0.323126,0,-1.26266,-5.06159,0,-2.25402,9.3173,0,15.4538,11.3283,0,28.5093,9.49916,0
8.49,-0.000310281,0.00119246,0,0.209358,0.322054,0,0.549616,-0.467767,0,-0.999322,0.0234962,0,-1.46564,-0.372935,0,-1.23595,-5.0681,0,-2.27376,9.31261,0,15.4453,11.3398,0,28.5056,9.50997,0
8.5,-0.000329725,0.00119889,0,0.118811,0.366917,0,0.59463,-0.409307,0,-0.99877,-0.0393603,0,-1.45221,-0.422316,0,-1.2092,-5.07447,0,-2.29349,9.30788,0,15.4367,11.3513,0,28.502,9.52078,0
8.51,-0.0003492,0.00120519,0,0.0199984,0.386407,0,0.633424,-0.346556,0,-0.994268,-0.102056,0,-1.43712,-0.471215,0,-1.18241,-5.0807,0,-2.31321,9.3031,0,15.4282,11.3628,0,28.4983,9.53158,0
8.52,-0.000368705,0.00121137,0,-0.0802137,0.379401,0,0.665595,-0.280171,0,-0.985834,-0.164344,0,-1.42039,-0.519574,0,-1.15559,-5.08678,0,-2.33292,9.29829,0,15.4196,11.3743,0,28.4947,9.54239,0
8.53,-0.000388239,0.00121741,0,-0.174967,0.346542,0,0.69081,-0.210847,0,-0.973501,-0.225977,0,-1.40205,-0.56734,0,-1.12875,-5.09273,0,-2.35261,9.29343,0,15.4111,11.3858,0,28.491,9.55319,0
8.54,-0.000407801,0.00122333,0,-0.257825,0.290151,0,0.708803,-0.139308,0,-0.957318,-0.286711,0,-1.3821,-0.614457,0,-1.10186,-5.09853,0,-2.3723,9.28853,0,15.4025,11.3972,0,28.4873,9.56399,0
8.55,-0.000427392,0.00122912,0,-0.323145,0.214075,0,0.719389,-0.0663007,0,-0.937349,-0.346306,0,-1.36058,-0.660872,0,-1.07495,-5.1042,0,-2.39198,9.28359,0,15.394,11.4087,0,28.4837,9.57479,0
8.56,-0.000447011,0.00123478,0,-0.366413,0.123456,0,0.722454,0.00741185,0,-0.913674,-0.404527,0,-1.33751,-0.706532,0,-1.04801,-5.10972,0,-2.41164,9.2786,0,15.3854,11.4202,0,28.48,9.58559,0
8.57,-0.000466657,0.00124032,0,-0.384528,0.0244356,0,0.717966,0.0810597,0,-0.886385,-0.461142,0,-1.31291,-0.751385,0,-1.02104,-5.11509,0,-2.4313,9.27358,0,15.3768,11.4316,0,28.4763,9.59638,0
8.58,-0.00048633,0.00124573,0,-0.376024,-0.0761923,0,0.705969,0.153873,0,-0.855593,-0.515928,0,-1.28682,-0.79538,0,-0.994044,-5.12033,0,-2.45094,9.26851,0,15.3682,11.4431,0,28.4726,9.60718,0
8.59,-0.000506029,0.00125101,0,-0.341222,-0.171398,0,0.686585,0.225091,0,-0.821417,-0.568669,0,-1.25926,-0.838468,0,-0.967017,-5.12542,0,-2.47058,9.26341,0,15.3596,11.4545,0,28.4689,9.61797,0
8.6,-0.000525752,0.00125617,0,-0.282283,-0.254372,0,0.660012,0.293966,0,-0.783995,-0.619156,0,-1.23027,-0.880599,0,-0.939964,-5.13037,0,-2.4902,9.25826,0,15.351,11.466,0,28.4652,9.62876,0
8.61,-0.000545499,0.0012612,0,-0.203142,-0.319018,0,0.626524,0.359778,0,-0.743474,-0.667189,0,-1.19987,-0.921725,0,-0.912885,-5.13518,0,-2.50981,9.25307,0,15.3423,11.4774,0,28.4615,9.63956,0
8.62,-0.000565269,0.0012661,0,-0.109307,-0.360435,0,0.586468,0.421833,0,-0.700014,-0.712578,0,-1.16811,-0.9618,0,-0.88578,-5.13985,0,-2.52941,9.24784,0,15.3337,11.4888,0,28.4578,9.65035,0
8.63,-0.00058506,0.00127087,0,-0.00750443,-0.37535,0,0.540258,0.47948,0,-0.653788,-0.755144,0,-1.13502,-1.00078,0,-0.858651,-5.14437,0,-2.549,9.24256,0,15.3251,11.5003,0,28.4541,9.66113,0
8.64,-0.00060487,0.00127552,0,0.0948093,-0.362445,0,0.488373,0.532109,0,-0.604979,-0.794719,0,-1.10064,-1.03862,0,-0.831498,-5.14875,0,-2.56858,9.23725,0,15.3164,11.5117,0,28.4504,9.67192,0
8.65,-0.000624699,0.00128004,0,0.190039,-0.322535,0,0.431354,0.579164,0,-0.55378,-0.831146,0,-1.065,-1.07527,0,-0.804322,-5.15299,0,-2.58814,9.23189,0,15.3078,11.5231,0,28.4467,9.68271,0
8.66,-0.000644546,0.00128444,0,0.271082,-0.258533,0,0.369793,0.620144,0,-0.500393,-0.864282,0,-1.02816,-1.1107,0,-0.777124,-5.15708,0,-2.6077,9.22649,0,15.2991,11.5345,0,28.443,9.69349,0
8.67,-0.000664409,0.00128872,0,0.331939,-0.175229,0,0.304335,0.654612,0,-0.445031,-0.893996,0,-0.990144,-1.14487,0,-0.749903,-5.16103,0,-2.62724,9.22105,0,15.2904,11.5459,0,28.4393,9.70427,0
8.68,-0.000684289,0.00129287,0,0.368199,-0.0788709,0,0.235664,0.682199,0,-0.387911,-0.92017,0,-0.951004,-1.17773,0,-0.722662,-5.16483,0,-2.64677,9.21557,0,15.2817,11.5573,0,28.4355,9.71505,0
8.69,-0.000704186,0.0012969,0,0.377388,0.0233698,0,0.164502,0.702607,0,-0.329261,-0.942701,0,-0.910785,-1.20925,0,-0.695401,-5.1685,0,-2.66629,9.21005,0,15.273,11.5686,0,28.4318,9.72583,0
8.7,-0.000724098,0.00130082,0,0.359101,0.124006,0,0.0915955,0.715613,0,-0.269312,-0.961501,0,-0.869531,-1.2394,0,-0.668121,-5.17201,0,-2.68579,9.20449,0,15.2643,11.58,0,28.4281,9.73661,0
8.71,-0.000744029,0.00130462,0,0.314961,0.215827,0,0.0177137,0.721071,0,-0.208301,-0.976494,0,-0.82729,-1.26814,0,-0.640822,-5.17539,0,-2.70529,9.19888,0,15.2556,11.5914,0,28.4243,9.74739,0
8.72,-0.000763977,0.0013083,0,0.248408,0.292417,0,-0.0563633,0.718917,0,-0.146469,-0.987623,0,-0.78411,-1.29543,0,-0.613505,-5.17862,0,-2.72477,9.19324,0,15.2469,11.6028,0,28.4206,9.75816,0
8.73,-0.000783946,0.00131187,0,0.164372,0.348581,0,-0.129852,0.709164,0,-0.0840623,-0.994844,0,-0.74004,-1.32125,0,-0.586172,-5.1817,0,-2.74424,9.18755,0,15.2382,11.6141,0,28.4168,9.76894,0
8.74,-0.000803936,0.00131532,0,0.0688689,0.380636,0,-0.201972,0.69191,0,-0.0213261,-0.998127,0,-0.695132,-1.34558,0,-0.558822,-5.18465,0,-2.7637,9.18183,0,15.2294,11.6255,0,28.4131,9.77971,0
8.75,-0.000823948,0.00131866,0,-0.0314291,0.386584,0,-0.271959,0.667329,0,0.0414913,-0.997461,0,-0.649436,-1.36837,0,-0.531456,-5.18744,0,-2.78315,9.17606,0,15.2207,11.6368,0,28.4093,9.79048,0
8.76,-0.000843985,0.00132188,0,-0.129634,0.366185,0,-0.339067,0.635678,0,0.104141,-0.992848,0,-0.603004,-1.38961,0,-0.504076,-5.1901,0,-2.80258,9.17025,0,15.212,11.6481,0,28.4056,9.80125,0
8.77,-0.000864047,0.00132498,0,-0.219062,0.32092,0,-0.40258,0.597285,0,0.166377,-0.984308,0,-0.555889,-1.40928,0,-0.476681,-5.19261,0,-2.822,9.16439,0,15.2032,11.6595,0,28.4018,9.81202,0
8.78,-0.000884136,0.00132796,0,-0.293625,0.253883,0,-0.461822,0.552555,0,0.227951,-0.971873,0,-0.508145,-1.42734,0,-0.449274,-5.19497,0,-2.84141,9.1585,0,15.1944,11.6708,0,28.398,9.82279,0
8.79,-0.000904253,0.00133082,0,-0.348192,0.169594,0,-0.516159,0.501959,0,0.288621,-0.955593,0,-0.459827,-1.44379,0,-0.421854,-5.19719,0,-2.8608,9.15257,0,15.1856,11.6821,0,28.3943,9.83355,0
8.8,-0.000924398,0.00133356,0,-0.378901,0.0737459,0,-0.56501,0.446032,0,0.348148,-0.935532,0,-0.410988,-1.4586,0,-0.394422,-5.19927,0,-2.88019,9.1466,0,15.1769,11.6934,0,28.3905,9.84432,0
8.81,-0.000944572,0.00133618,0,-0.383432,-0.0271175,0,-0.607852,0.385369,0,0.406295,-0.911772,0,-0.361686,-1.47176,0,-0.366979,-5.2012,0,-2.89955,9.14058,0,15.1681,11.7047,0,28.3867,9.85508,0
8.82,-0.000964774,0.00133866,0,-0.3612,-0.12599,0,-0.644227,0.320612,0,0.462834,-0.884404,0,-0.311975,-1.48325,0,-0.339526,-5.20298,0,-2.91891,9.13452,0,15.1593,11.716,0,28.3829,9.86584,0
8.83,-0.000985004,0.00134102,0,-0.313471,-0.21585,0,-0.673745,0.252453,0,0.51754,-0.853538,0,-0.261913,-1.49307,0,-0.312064,-5.20462,0,-2.93826,9.12843,0,15.1504,11.7273,0,28.3791,9.8766,0
8.84,-0.00100526,0.00134324,0,-0.243357,-0.290153,0,-0.69609,0.181616,0,0.570199,-0.819295,0,-0.211555,-1.50119,0,-0.284593,-5.20612,0,-2.95759,9.12229,0,15.1416,11.7386,0,28.3753,9.88736,0
8.85,-0.00102554,0.00134533,0,-0.155681,-0.343331,0,-0.711024,0.108857,0,0.620601,-0.781812,0,-0.160959,-1.50762,0,-0.257114,-5.20747,0,-2.9769,9.11611,0,15.1328,11.7499,0,28.3715,9.89812,0
8.86,-0.00104585,0.00134728,0,-0.0566798,-0.371271,0,-0.718388,0.0349514,0,0.668549,-0.741236,0,-0.110183,-1.51234,0,-0.229628,-5.20867,0,-2.99621,9.10989,0,15.124,11.7611,0,28.3677,9.90887,0
8.87,-0.00106617,0.00134909,0,0.0464282,-0.371703,0,-0.718106,-0.0393125,0,0.713852,-0.697727,0,-0.0592835,-1.51535,0,-0.202136,-5.20974,0,-3.0155,9.10363,0,15.1151,11.7724,0,28.3639,9.91962,0
8.88,-0.00108652,0.00135076,0,0.146011,-0.344444,0,-0.710182,-0.113143,0,0.756332,-0.651458,0,-0.00831818,-1.51665,0,-0.174638,-5.21065,0,-3.03477,9.09733,0,15.1063,11.7837,0,28.3601,9.93038,0
8.89,-0.00110688,0.00135228,0,0.23465,-0.291459,0,-0.694704,-0.185754,0,0.795821,-0.602612,0,0.0426553,-1.51623,0,-0.147135,-5.21142,0,-3.05404,9.09099,0,15.0974,11.7949,0,28.3563,9.94113,0
8.9,-0.00112725,0.00135367,0,0.305769,-0.216715,0,-0.671841,-0.256373,0,0.832164,-0.55138,0,0.0935794,-1.51411,0,-0.119628,-5.21205,0,-3.07329,9.0846,0,15.0885,11.8061,0,28.3525,9.95188,0
8.91,-0.00114763,0.00135491,0,0.354184,-0.125838,0,-0.641839,-0.324249,0,0.865216,-0.497967,0,0.144397,-1.51027,0,-0.0921181,-5.21253,0,-3.09252,9.07818,0,15.0796,11.8174,0,28.3487,9.96263,0
8.92,-0.00116802,0.00135601,0,0.376504,-0.0256205,0,-0.605024,-0.388662,0,0.894847,-0.442582,0,0.19505,-1.50473,0,-0.0646055,-5.21286,0,-3.11174,9.07172,0,15.0707,11.8286,0,28.3448,9.97337,0
8.93,-0.00118842,0.00135696,0,0.371357,0.0765589,0,-0.561791,-0.448931,0,0.92094,-0.385444,0,0.245482,-1.4975,0,-0.037091,-5.21305,0,-3.13095,9.06521,0,15.0619,11.8398,0,28.341,9.98412,0
8.94,-0.00120882,0.00135777,0,0.339419,0.17333,0,-0.512605,-0.504418,0,0.943393,-0.326779,0,0.295636,-1.48857,0,-0.00957556,-5.2131,0,-3.15015,9.05867,0,15.0529,11.8511,0,28.3372,9.99486,0
8.95,-0.00122922,0.00135844,0,0.283278,0.257881,0,-0.457993,-0.55454,0,0.962116,-0.266819,0,0.345456,-1.47797,0,0.0179401,-5.213,0,-3.16933,9.05208,0,15.044,11.8623,0,28.3333,10.0056,0
8.96,-0.00124962,0.00135897,0,0.207156,0.324418,0,-0.39854,-0.598769,0,0.977036,-0.205801,0,0.394886,-1.46571,0,0.0454553,-5.21275,0,-3.18849,9.04545,0,15.0351,11.8735,0,28.3295,10.0163,0
8.97,-0.00127002,0.00135936,0,0.116555,0.368509,0,-0.334879,-0.636643,0,0.988093,-0.143964,0,0.44387,-1.45179,0,0.0729691,-5.21236,0,-3.20764,9.03879,0,15.0262,11.8847,0,28.3256,10.0271,0
8.98,-0.00129042,0.0013596,0,0.0178396,0.387317,0,-0.26769,-0.667768,0,0.995244,-0.0815541,0,0.492353,-1.43624,0,0.100481,-5.21183,0,-3.22678,9.03208,0,15.0172,11.8959,0,28.3218,10.0378,0
8.99,-0.00131081,0.00135971,0,-0.082184,0.37972,0,-0.197685,-0.691822,0,0.998461,-0.0188168,0,0.540282,-1.41908,0,0.12799,-5.21114,0,-3.2459,9.02533,0,15.0083,11.907,0,28.3179,10.0486,0
9,-0.0013312,0.00135967,0,-0.176695,0.346334,0,-0.125607,-0.708558,0,0.99773,0.044,0,0.587602,-1.40032,0,0.155495,-5.21032,0,-3.26501,9.01854,0,14.9993,11.9182,0,28.3141,10.0593,0
9.01,-0.00135158,0.00135949,0,-0.259261,0.289448,0,-0.0522181,-0.717808,0,0.993055,0.106648,0,0.63426,-1.37998,0,0.182996,-5.20935,0,-3.28411,9.01171,0,14.9904,11.9294,0,28.3102,10.07,0
9.02,-0.00137195,0.00135917,0,-0.324214,0.212889,0,0.0217064,-0.719482,0,0.984454,0.168881,0,0.680204,-1.3581,0,0.210492,-5.20823,0,-3.30318,9.00484,0,14.9814,11.9406,0,28.3063,10.0808,0
9.03,-0.00139231,0.00135871,0,-0.367002,0.121807,0,0.095388,-0.713571,0,0.97196,0.230452,0,0.725384,-1.33468,0,0.237982,-5.20697,0,-3.32225,8.99793,0,14.9724,11.9517,0,28.3025,10.0915,0
9.04,-0.00141265,0.00135811,0,-0.384484,0.0223875,0,0.168052,-0.700143,0,0.955623,0.291118,0,0.769747,-1.30977,0,0.265465,-5.20556,0,-3.3413,8.99099,0,14.9634,11.9629,0,28.2986,10.1022,0
9.05,-0.00143299,0.00135737,0,-0.375184,-0.0785021,0,0.238936,-0.679347,0,0.935507,0.35064,0,0.813246,-1.28339,0,0.292941,-5.20401,0,-3.36033,8.984,0,14.9544,11.974,0,28.2947,10.1129,0
9.06,-0.0014533,0.00135648,0,-0.339454,-0.173744,0,0.307298,-0.651408,0,0.911692,0.408783,0,0.855831,-1.25557,0,0.320409,-5.20231,0,-3.37935,8.97697,0,14.9454,11.9851,0,28.2908,10.1237,0
9.07,-0.00147359,0.00135545,0,-0.279533,-0.256455,0,0.372423,-0.616625,0,0.88427,0.465317,0,0.897455,-1.22634,0,0.347867,-5.20047,0,-3.39835,8.96989,0,14.9364,11.9963,0,28.2869,10.1344,0
9.08,-0.00149387,0.00135429,0,-0.199477,-0.320497,0,0.43363,-0.575368,0,0.853351,0.520018,0,0.938072,-1.19573,0,0.375316,-5.19849,0,-3.41734,8.96278,0,14.9274,12.0074,0,28.2831,10.1451,0
9.09,-0.00151411,0.00135298,0,-0.104935,-0.36099,0,0.490282,-0.528073,0,0.819056,0.572671,0,0.977636,-1.16378,0,0.402755,-5.19635,0,-3.43632,8.95563,0,14.9183,12.0185,0,28.2792,10.1558,0
9.1,-0.00153433,0.00135154,0,-0.00276188,-0.374746,0,0.541788,-0.475239,0,0.78152,0.623068,0,1.0161,-1.13053,0,0.430182,-5.19408,0,-3.45528,8.94844,0,14.9093,12.0296,0,28.2753,10.1666,0
9.11,-0.00155452,0.00134996,0,0.0995025,-0.360594,0,0.587612,-0.417421,0,0.740891,0.671009,0,1.05343,-1.09601,0,0.457597,-5.19166,0,-3.47422,8.94121,0,14.9003,12.0407,0,28.2714,10.1773,0
9.12,-0.00157467,0.00134824,0,0.194249,-0.319515,0,0.627278,-0.355225,0,0.69733,0.716305,0,1.08958,-1.06027,0,0.484999,-5.18909,0,-3.49315,8.93394,0,14.8912,12.0518,0,28.2674,10.188,0
9.13,-0.00159479,0.0013464,0,0.274441,-0.254588,0,0.660372,-0.289304,0,0.651008,0.758776,0,1.12451,-1.02333,0,0.512388,-5.18638,0,-3.51206,8.92663,0,14.8821,12.0629,0,28.2635,10.1987,0
9.14,-0.00161486,0.00134442,0,0.334202,-0.170718,0,0.68655,-0.220346,0,0.602108,0.798256,0,1.15817,-0.985251,0,0.539763,-5.18352,0,-3.53095,8.91928,0,14.8731,12.074,0,28.2596,10.2094,0
9.15,-0.0016349,0.00134232,0,0.369286,-0.0742039,0,0.70554,-0.149072,0,0.550823,0.834587,0,1.19054,-0.946067,0,0.567122,-5.18053,0,-3.54983,8.91189,0,14.864,12.0851,0,28.2557,10.2201,0
9.16,-0.0016549,0.0013401,0,0.377372,0.0278083,0,0.717142,-0.0762275,0,0.497355,0.867626,0,1.22158,-0.905825,0,0.594465,-5.17738,0,-3.5687,8.90446,0,14.8549,12.0961,0,28.2518,10.2309,0
9.17,-0.00167486,0.00133776,0,0.358179,0.127915,0,0.721235,-0.00257258,0,0.441916,0.897242,0,1.25125,-0.864568,0,0.621792,-5.17409,0,-3.58754,8.89699,0,14.8458,12.1072,0,28.2478,10.2416,0
9.18,-0.00169477,0.00133531,0,0.313393,0.21902,0,0.717774,0.0711231,0,0.384724,0.923318,0,1.27952,-0.822345,0,0.649102,-5.17066,0,-3.60638,8.88948,0,14.8367,12.1183,0,28.2439,10.2523,0
9.19,-0.00171465,0.00133275,0,0.246461,0.294825,0,0.706792,0.144089,0,0.326005,0.945751,0,1.30636,-0.779201,0,0.676393,-5.16708,0,-3.62519,8.88193,0,14.8276,12.1293,0,28.24,10.263,0
9.2,-0.00173448,0.00133008,0,0.162273,0.350223,0,0.688402,0.215562,0,0.265991,0.964451,0,1.33173,-0.735185,0,0.703666,-5.16336,0,-3.64399,8.87434,0,14.8184,12.1403,0,28.236,10.2737,0
9.21,-0.00175428,0.0013273,0,0.0667858,0.381583,0,0.662792,0.284794,0,0.204919,0.979346,0,1.35562,-0.690347,0,0.730919,-5.1595,0,-3.66278,8.86671,0,14.8093,12.1514,0,28.2321,10.2844,0
9.22,-0.00177404,0.00132442,0,-0.0333925,0.386918,0,0.630224,0.351058,0,0.14303,0.990374,0,1.37799,-0.644737,0,0.758151,-5.15549,0,-3.68154,8.85904,0,14.8002,12.1624,0,28.2281,10.2951,0
9.23,-0.00179377,0.00132144,0,-0.131415,0.365966,0,0.591036,0.413659,0,0.0805684,0.997493,0,1.39882,-0.598406,0,0.785362,-5.15134,0,-3.70029,8.85133,0,14.791,12.1734,0,28.2242,10.3058,0
9.24,-0.00181346,0.00131836,0,-0.220609,0.320177,0,0.545633,0.471936,0,0.0177815,1.00067,0,1.41809,-0.551405,0,0.812552,-5.14704,0,-3.71903,8.84358,0,14.7819,12.1844,0,28.2202,10.3165,0
9.25,-0.00183313,0.00131519,0,-0.294866,0.25262,0,0.494486,0.525275,0,-0.0450828,0.999904,0,1.43578,-0.503788,0,0.839718,-5.1426,0,-3.73775,8.83579,0,14.7727,12.1955,0,28.2163,10.3272,0
9.26,-0.00185277,0.00131191,0,-0.349013,0.167817,0,0.438127,0.573112,0,-0.107776,0.995187,0,1.45186,-0.455608,0,0.866861,-5.13802,0,-3.75645,8.82797,0,14.7635,12.2065,0,28.2123,10.3379,0
9.27,-0.00187238,0.00130854,0,-0.379149,0.0714973,0,0.377142,0.614938,0,-0.170051,0.986539,0,1.46631,-0.406918,0,0.89398,-5.13329,0,-3.77513,8.8201,0,14.7543,12.2175,0,28.2083,10.3486,0
